deltam2_32,pct_68_lo,pct_68_hi,pct_90_lo,pct_90_hi,median_contour,metric_asimov,metric_real_data
0.0023081632653061224,0.8070810400871367,6.351070390017025,0.12910451433328696,10.01404998514521,2.591672766852625,2.273108424483125,2.2332118902988896
0.002314285714285714,0.610787489639199,5.916431601969998,0.033823741660448554,9.45341649974098,2.2868025434596433,2.030962152543511,1.9920682445752305
0.002320408163265306,0.5383554358879873,5.578250957722364,0.028054122186732783,9.002462354312845,2.0851316482458446,1.7888158806038799,1.7509245988515545
0.00233265306122449,0.3934913283855689,4.901889669227122,0.016514883239301642,8.100554063456606,1.6817898578182613,1.3642885632425745,1.3272650256464544
0.0023448979591836733,0.2486272208831556,4.225528380731905,0.004975644291870914,7.198645772600399,1.2784480673906924,0.998860285903059,0.961132668634292
0.002357142857142857,0.1037631133807372,3.549167092236663,-0.0065635946555602205,6.29673748174416,0.875106276963109,0.6917921720176158,0.6514289767162325
0.002369387755102041,0.07131430421383633,3.0775963901814984,-0.011848575098609437,5.576746206325757,0.7187141340570775,0.442278342501672,0.39705283935421676
0.0023816326530612247,0.038865495046935455,2.6060256881263335,-0.017133555541658654,4.856754930907353,0.5623219911510461,0.2500922643597149,0.21311459225569251
0.002393877551020408,0.00641668588003573,2.1344549860711854,-0.022418535984707683,4.136763655488975,0.40592984824502015,0.11314385675728417,0.08875198003747187
0.0024000000000000002,-0.009807718703415276,1.898669635043595,-0.025061026206232385,3.7767680177797613,0.32773377679200166,0.0716562914595299,0.05169419621522177
0.002406122448979592,-0.007292798016994005,1.8521556286615404,-0.023748183400528006,3.5879447889808445,0.32551610036781503,0.03016872616177855,0.014636412392974307
0.0024183673469387757,-0.0022629566441512853,1.759127615897428,-0.021122497789119152,3.210298331382997,0.3210807475194416,0.00017155048360512946,-0.010117185920222482
0.002430612244897959,0.0027668847286912573,1.6660996031333188,-0.018496812177710393,2.8326518737851627,0.3166453946710684,0.021762824084103422,0.013605520813257499
0.002442857142857143,0.007796726101533977,1.5730715903692063,-0.01587112656630154,2.455005416187315,0.31221004182269496,0.09472443977380861,0.08491903730015338
0.0024551020408163267,0.03960620545865855,1.690349519765216,-0.0059284359992349475,2.9267076664417124,0.4325791367515582,0.21824428412214888,0.2029369967359571
0.00246734693877551,0.07141568481578198,1.8076274491612219,0.004014254567831291,3.398409916696093,0.5529482316804171,0.391376773027009,0.3667753057167147
0.002479591836734694,0.10322516417290654,1.9249053785572316,0.013956945134897883,3.87011216695049,0.6733173266092803,0.6130932708990476,0.5775485263616531
0.0024857142857142855,0.11912990385146827,1.9835443432552344,0.018928290418431006,4.10596329207768,0.7335018740737098,0.7475750119058335,0.7178695786677259
0.0024918367346938777,0.1400519922009317,2.239640428850408,0.022247961872954223,4.442207338853273,0.8591677000038911,0.882056752912629,0.8581906309738088
0.0025040816326530615,0.18189616889985707,2.7518326000407374,0.028887304782000422,5.114695432404435,1.110499351864245,1.197974357523762,1.1810264095071261
0.002516326530612245,0.22374034559878098,3.264024771231048,0.03552664769104638,5.787183525955574,1.3618310037245898,1.5599268235710375,1.5453703076376542
0.0025285714285714286,0.26558452229770635,3.776216942421377,0.04216599060009259,6.459671619506736,1.6131626555849436,1.9669599136329508,1.9505444767347626
0.0025408163265306124,0.38554096802260307,4.4398256820966875,0.04847116368157441,7.259618441520938,2.083533664589451,2.418086541909981,2.3958786743672817
0.0025530612244897962,0.5054974137474998,5.103434421771998,0.05477633676305623,8.05956526353514,2.5539046735939586,2.912285026469316,2.880711574007506
0.0025653061224489796,0.6254538594723923,5.767043161447285,0.061081509844537835,8.859512085549312,3.0242756825984496,3.448501392817524,3.404391326187323
